Transaction_ID,Transaction_Date,Transaction_Hour,Customer_ID,Merchant_ID,Merchant_Name,Merchant_Category,City,Payment_Method,Bank_Name,Device_Type,Amount,Transaction_Status,Failure_Reason,Gateway_Response_Time_ms,Refund_Flag,Chargeback_Flag,Revenue_Fee,Settlement_Days,Is_High_Value,Risk_Score
TXN0004369,2026-05-21,12,CUST38280,MER010018,UrbanMeals,Food & Delivery,Hyderabad,UPI,SBI,Mobile Web,170.06,Success,,1035,0,0,0.43,1.0,0,51
TXN0004370,2026-01-28,3,CUST14800,MER020042,ShopSphere,E-commerce,Chennai,Debit Card,Kotak Mahindra Bank,Mobile Web,1196.15,Success,,283,0,0,11.96,1.0,0,18
TXN0004371,2025-12-14,5,CUST11232,MER010117,QuickBite,Food & Delivery,Chennai,Net Banking,Bank of Baroda,Android,540.67,Success,,755,0,0,6.49,1.0,0,50
TXN0004372,2025-05-16,20,CUST21377,MER040001,CourseKart,Education,Bengaluru,Credit Card,IndusInd Bank,iOS,2107.52,Success,,904,0,0,37.94,1.0,0,41
TXN0004373,2026-02-03,8,CUST10790,MER020088,MegaMart,E-commerce,Pune,Wallet,Kotak Mahindra Bank,Android,1053.74,Success,,928,0,0,14.75,2.0,0,45
TXN0004374,2025-01-07,20,CUST18694,MER010147,FoodKart,Food & Delivery,Kochi,Wallet,Canara Bank,Web,403.06,Failed,Insufficient Funds,3662,0,0,0.0,,0,19
TXN0004375,2025-10-16,2,CUST10761,MER100144,WealthKart,Financial Services,Chennai,UPI,SBI,Android,5595.67,Success,,925,0,0,13.99,3.0,0,32
TXN0004376,2026-03-12,15,CUST31931,MER080116,ValueMart,Retail,Delhi,UPI,Canara Bank,Android,1941.18,Success,,1042,0,0,4.85,2.0,0,49
TXN0004377,2026-04-11,8,CUST23915,MER010109,Snackzy,Food & Delivery,Kochi,UPI,Bank of Baroda,Mobile Web,422.8,Success,,533,0,0,1.06,1.0,0,30
TXN0004378,2025-12-27,23,CUST27560,MER020143,ClickZone,E-commerce,Bengaluru,Credit Card,ICICI Bank,iOS,790.9,Success,,614,0,0,14.24,2.0,0,32
TXN0004379,2026-03-30,16,CUST18518,MER010002,Snackzy,Food & Delivery,Delhi,UPI,Kotak Mahindra Bank,Android,569.29,Success,,1080,0,0,1.42,1.0,0,54
TXN0004380,2025-01-11,22,CUST30699,MER090061,UtilityDesk,Utilities,Delhi,UPI,ICICI Bank,Android,979.15,Success,,1058,0,0,2.45,2.0,0,24
TXN0004381,2025-06-24,4,CUST23301,MER010126,FoodKart,Food & Delivery,Bengaluru,Debit Card,IDFC First Bank,Android,398.25,Success,,971,0,0,3.98,3.0,0,49
TXN0004382,2025-12-11,2,CUST35149,MER010026,UrbanMeals,Food & Delivery,Mumbai,Credit Card,ICICI Bank,Android,879.87,Failed,Card Declined,1143,0,0,0.0,,0,53
TXN0004383,2025-02-26,12,CUST33015,MER100088,InvestPlus,Financial Services,Ahmedabad,Credit Card,Bank of Baroda,iOS,356.08,Success,,760,0,0,6.41,1.0,0,35
TXN0004384,2025-08-13,10,CUST18370,MER020051,MegaMart,E-commerce,Kochi,UPI,ICICI Bank,Web,982.98,Success,,707,0,0,2.46,2.0,0,35
TXN0004385,2025-06-01,2,CUST29608,MER030137,RideGo,Travel,Kochi,Credit Card,Canara Bank,iOS,10077.24,Failed,Incorrect OTP,1519,0,0,0.0,,1,57
TXN0004386,2025-04-08,1,CUST38629,MER010102,UrbanMeals,Food & Delivery,Bengaluru,Debit Card,HDFC Bank,Mobile Web,370.03,Failed,Card Declined,2520,0,0,0.0,,0,54
TXN0004387,2025-02-03,13,CUST20175,MER060089,BillStack,SaaS,Bengaluru,UPI,SBI,Web,1900.38,Success,,826,0,0,4.75,1.0,0,40
TXN0004388,2026-02-19,8,CUST33564,MER040125,Tutorly,Education,Hyderabad,UPI,IndusInd Bank,Android,3245.39,Success,,391,0,0,8.11,1.0,0,1
TXN0004389,2026-05-14,20,CUST14047,MER080051,HomeKart,Retail,Bengaluru,UPI,Kotak Mahindra Bank,Android,422.92,Success,,846,0,0,1.06,1.0,0,64
TXN0004390,2025-07-25,9,CUST19824,MER080083,UrbanBazaar,Retail,Bengaluru,UPI,Canara Bank,iOS,710.72,Success,,1092,0,0,1.78,1.0,0,44
TXN0004391,2026-01-30,6,CUST10591,MER020082,Trendora,E-commerce,Mumbai,Debit Card,Axis Bank,iOS,726.7,Success,,943,1,0,7.27,1.0,0,51
TXN0004392,2025-11-06,16,CUST11014,MER050014,CarePoint,Healthcare,Kochi,Wallet,Kotak Mahindra Bank,Android,1729.01,Success,,1159,0,0,24.21,2.0,0,38
TXN0004393,2026-01-19,16,CUST15501,MER040139,LearnLoop,Education,Delhi,UPI,SBI,iOS,467.3,Success,,961,0,0,1.17,1.0,0,47
TXN0004394,2025-11-12,8,CUST13817,MER050101,CarePoint,Healthcare,Delhi,UPI,Yes Bank,iOS,2958.74,Success,,1201,0,0,7.4,1.0,0,31
TXN0004395,2025-05-27,4,CUST16804,MER030141,RideGo,Travel,Hyderabad,Wallet,Bank of Baroda,iOS,1216.1,Success,,950,0,0,17.03,2.0,0,33
TXN0004396,2025-08-26,20,CUST34743,MER040050,SkillBridge,Education,Ahmedabad,Credit Card,IDFC First Bank,Android,1026.91,Success,,679,0,0,18.48,2.0,0,40
TXN0004397,2025-09-11,16,CUST16851,MER100137,LoanBridge,Financial Services,Jaipur,Debit Card,Axis Bank,Web,5906.24,Success,,1132,0,0,59.06,3.0,0,50
TXN0004398,2025-01-13,1,CUST12083,MER080025,UrbanBazaar,Retail,Mumbai,Credit Card,SBI,Android,696.5,Success,,1140,0,0,12.54,2.0,0,43
TXN0004399,2025-03-22,2,CUST15228,MER010090,DailyDine,Food & Delivery,Delhi,UPI,IndusInd Bank,Mobile Web,835.35,Success,,821,0,0,2.09,2.0,0,36
TXN0004400,2025-02-06,0,CUST34418,MER080145,HomeKart,Retail,Delhi,Debit Card,SBI,iOS,2545.05,Success,,992,0,0,25.45,3.0,0,27
TXN0004401,2025-02-22,5,CUST21301,MER090114,PowerPay,Utilities,Pune,Debit Card,IDFC First Bank,Web,718.97,Failed,Card Declined,4888,0,0,0.0,,0,46
TXN0004402,2025-04-12,5,CUST13118,MER060006,TaskPilot,SaaS,Mumbai,Debit Card,HDFC Bank,Web,3467.8,Success,,403,0,0,34.68,1.0,0,25
TXN0004403,2026-03-02,1,CUST13584,MER010005,QuickBite,Food & Delivery,Delhi,Wallet,Axis Bank,Android,344.67,Success,,424,0,0,4.83,1.0,0,33
TXN0004404,2026-03-20,0,CUST25197,MER060020,CRMFlow,SaaS,Chennai,Debit Card,IDFC First Bank,iOS,10019.23,Success,,759,0,0,100.19,1.0,1,66
TXN0004405,2025-11-23,1,CUST35195,MER040017,EduPrime,Education,Mumbai,Credit Card,Bank of Baroda,Mobile Web,2430.7,Success,,615,0,0,43.75,2.0,0,15
TXN0004406,2026-03-21,1,CUST12293,MER030093,TripNest,Travel,Pune,Credit Card,ICICI Bank,Mobile Web,2731.83,Success,,760,0,0,49.17,2.0,0,58
TXN0004407,2025-11-02,5,CUST39785,MER080111,DailyStore,Retail,Hyderabad,Credit Card,Kotak Mahindra Bank,Android,759.52,Success,,1089,0,0,13.67,2.0,0,38
TXN0004408,2025-03-21,10,CUST11101,MER020101,Trendora,E-commerce,Kochi,UPI,SBI,Android,766.39,Success,,391,0,0,1.92,3.0,0,50
TXN0004409,2026-04-29,5,CUST29926,MER080032,ValueMart,Retail,Bengaluru,Credit Card,Axis Bank,Web,474.27,Success,,1106,0,0,8.54,2.0,0,27
TXN0004410,2026-04-10,15,CUST13856,MER020112,ShopSphere,E-commerce,Mumbai,Credit Card,Yes Bank,Android,9399.78,Success,,1020,0,0,169.2,1.0,0,10
TXN0004411,2026-01-28,5,CUST36303,MER060120,WorkNest,SaaS,Jaipur,Net Banking,IDFC First Bank,Web,4262.76,Success,,1078,0,0,51.15,1.0,0,24
TXN0004412,2025-09-22,14,CUST30976,MER080009,HomeKart,Retail,Kochi,UPI,SBI,Android,5870.49,Success,,706,0,0,14.68,1.0,0,50
TXN0004413,2025-02-19,5,CUST34454,MER020113,ClickZone,E-commerce,Delhi,UPI,Canara Bank,Web,2054.99,Success,,1055,0,0,5.14,1.0,0,37
TXN0004414,2025-12-25,1,CUST11952,MER040004,CourseKart,Education,Ahmedabad,UPI,IndusInd Bank,Mobile Web,5971.48,Success,,700,0,0,14.93,1.0,0,51
TXN0004415,2025-09-11,1,CUST15627,MER090001,PowerPay,Utilities,Bengaluru,Net Banking,Axis Bank,Android,583.82,Success,,933,0,0,7.01,3.0,0,67
TXN0004416,2025-05-27,18,CUST17896,MER090063,UtilityDesk,Utilities,Ahmedabad,UPI,IndusInd Bank,Web,347.28,Failed,Payment Gateway Timeout,2371,0,0,0.0,,0,55
TXN0004417,2025-04-29,17,CUST11338,MER010003,FoodKart,Food & Delivery,Mumbai,Debit Card,SBI,iOS,477.08,Success,,1146,0,0,4.77,1.0,0,36
TXN0004418,2026-04-05,20,CUST30845,MER070007,GameKart,Gaming,Mumbai,Debit Card,IDFC First Bank,Web,854.99,Success,,891,0,0,8.55,1.0,0,66
TXN0004419,2025-07-28,9,CUST33650,MER010111,UrbanMeals,Food & Delivery,Hyderabad,Net Banking,HDFC Bank,iOS,1500.68,Success,,891,0,0,18.01,2.0,0,30
TXN0004420,2025-06-16,2,CUST11716,MER020069,ClickZone,E-commerce,Hyderabad,Credit Card,Axis Bank,iOS,715.4,Failed,Risk Check Failed,2203,0,0,0.0,,0,12
TXN0004421,2026-02-21,13,CUST13856,MER030059,HotelHut,Travel,Chennai,UPI,Kotak Mahindra Bank,Android,1672.68,Success,,1293,0,0,4.18,1.0,0,37
TXN0004422,2026-05-05,15,CUST13870,MER060070,CRMFlow,SaaS,Mumbai,Net Banking,Kotak Mahindra Bank,Android,1776.73,Success,,711,0,0,21.32,2.0,0,50
TXN0004423,2026-03-05,19,CUST20917,MER100077,FinServe,Financial Services,Pune,UPI,Yes Bank,Android,2432.24,Success,,1488,0,0,6.08,1.0,0,66
TXN0004424,2026-02-01,12,CUST30721,MER070031,PlayRush,Gaming,Pune,Credit Card,HDFC Bank,iOS,1293.51,Success,,671,0,0,23.28,2.0,0,37
TXN0004425,2025-01-19,19,CUST28320,MER010117,DailyDine,Food & Delivery,Bengaluru,Debit Card,SBI,Web,600.31,Failed,Incorrect OTP,2920,0,0,0.0,,0,3
TXN0004426,2025-01-23,6,CUST38019,MER060133,TaskPilot,SaaS,Bengaluru,Debit Card,Yes Bank,Android,852.44,Success,,1144,0,0,8.52,1.0,0,46
TXN0004427,2026-02-27,10,CUST25253,MER010027,FoodKart,Food & Delivery,Bengaluru,Net Banking,IDFC First Bank,iOS,558.07,Failed,Bank Server Timeout,2933,0,0,0.0,,0,28
TXN0004428,2025-11-02,23,CUST17277,MER090095,RechargePro,Utilities,Chennai,UPI,Kotak Mahindra Bank,Web,550.58,Success,,896,0,0,1.38,1.0,0,17
TXN0004429,2025-02-09,19,CUST27371,MER020096,ShopSphere,E-commerce,Pune,UPI,Axis Bank,Mobile Web,2816.54,Success,,1206,0,0,7.04,1.0,0,34
TXN0004430,2025-11-01,8,CUST39379,MER040048,SkillBridge,Education,Chennai,UPI,Kotak Mahindra Bank,iOS,2739.39,Success,,871,0,0,6.85,1.0,0,32
TXN0004431,2025-05-05,16,CUST18739,MER040095,LearnLoop,Education,Delhi,UPI,IndusInd Bank,Android,4986.27,Failed,UPI Limit Exceeded,1553,0,0,0.0,,0,38
TXN0004432,2026-03-04,4,CUST30937,MER020139,CartBee,E-commerce,Jaipur,Debit Card,ICICI Bank,Web,1375.46,Success,,614,0,0,13.75,1.0,0,30
TXN0004433,2025-06-23,16,CUST14899,MER060127,CRMFlow,SaaS,Pune,UPI,IndusInd Bank,iOS,3365.09,Success,,733,0,0,8.41,2.0,0,16
TXN0004434,2025-05-26,9,CUST28850,MER020031,MegaMart,E-commerce,Bengaluru,UPI,Axis Bank,Web,1729.84,Success,,622,0,0,4.32,1.0,0,36
TXN0004435,2025-01-22,22,CUST28147,MER020023,CartBee,E-commerce,Chennai,UPI,Canara Bank,Android,633.65,Success,,440,0,0,1.58,2.0,0,53
TXN0004436,2026-03-10,14,CUST29703,MER100127,CreditHub,Financial Services,Hyderabad,Net Banking,Kotak Mahindra Bank,Android,3056.78,Success,,806,0,0,36.68,1.0,0,29
TXN0004437,2025-06-29,20,CUST36870,MER050088,Wellnest,Healthcare,Hyderabad,UPI,IndusInd Bank,iOS,2003.67,Failed,Network Error,1454,0,0,0.0,,0,36
TXN0004438,2025-11-06,11,CUST38614,MER020008,Trendora,E-commerce,Kochi,Debit Card,Canara Bank,Android,951.45,Success,,1162,0,0,9.51,1.0,0,29
TXN0004439,2025-06-14,17,CUST12489,MER020087,ClickZone,E-commerce,Pune,UPI,SBI,Android,1238.47,Success,,762,0,0,3.1,1.0,0,37
TXN0004440,2026-04-02,10,CUST16105,MER020078,MegaMart,E-commerce,Delhi,Wallet,Axis Bank,Android,866.05,Success,,968,0,0,12.12,3.0,0,23
TXN0004441,2025-07-24,15,CUST19760,MER010125,QuickBite,Food & Delivery,Bengaluru,Wallet,ICICI Bank,Android,3417.04,Success,,1144,0,0,47.84,3.0,0,23
TXN0004442,2025-09-14,6,CUST38265,MER010005,Snackzy,Food & Delivery,Bengaluru,UPI,IDFC First Bank,Android,730.74,Success,,862,0,0,1.83,1.0,0,30
TXN0004443,2026-05-02,19,CUST39773,MER080035,DailyStore,Retail,Bengaluru,UPI,Axis Bank,Web,1142.88,Success,,1115,0,0,2.86,1.0,0,4
TXN0004444,2026-02-11,21,CUST22921,MER060016,BillStack,SaaS,Pune,Credit Card,Canara Bank,iOS,5678.87,Success,,740,0,0,102.22,1.0,0,54
TXN0004445,2025-07-26,19,CUST16461,MER010087,QuickBite,Food & Delivery,Chennai,UPI,Canara Bank,iOS,1917.77,Success,,737,0,0,4.79,1.0,0,44
TXN0004446,2025-01-21,6,CUST27261,MER080012,HomeKart,Retail,Chennai,Debit Card,HDFC Bank,Android,1962.86,Success,,860,0,0,19.63,2.0,0,64
TXN0004447,2026-03-02,13,CUST26236,MER030106,VoyagePro,Travel,Mumbai,Debit Card,Axis Bank,Android,2569.02,Success,,665,0,0,25.69,2.0,0,43
TXN0004448,2025-02-21,21,CUST29142,MER060139,BillStack,SaaS,Ahmedabad,Credit Card,HDFC Bank,Android,4172.06,Success,,784,0,0,75.1,2.0,0,28
TXN0004449,2025-04-29,9,CUST29346,MER010086,QuickBite,Food & Delivery,Bengaluru,Credit Card,IndusInd Bank,iOS,540.52,Success,,830,0,0,9.73,2.0,0,44
TXN0004450,2025-11-05,1,CUST29551,MER100044,InvestPlus,Financial Services,Hyderabad,UPI,SBI,Android,2059.51,Success,,608,0,0,5.15,1.0,0,54
TXN0004451,2026-04-28,6,CUST28772,MER060107,WorkNest,SaaS,Pune,UPI,Axis Bank,Web,1039.56,Success,,1103,0,0,2.6,2.0,0,38
TXN0004452,2025-01-16,8,CUST36391,MER040107,EduPrime,Education,Hyderabad,Debit Card,IndusInd Bank,Android,6847.69,Success,,724,0,0,68.48,1.0,0,46
TXN0004453,2025-07-29,19,CUST33809,MER020035,ClickZone,E-commerce,Hyderabad,UPI,HDFC Bank,iOS,2344.75,Success,,680,0,0,5.86,2.0,0,34
TXN0004454,2025-03-28,2,CUST20438,MER010038,FoodKart,Food & Delivery,Bengaluru,Debit Card,ICICI Bank,iOS,477.72,Success,,989,0,0,4.78,1.0,0,38
TXN0004455,2025-05-30,16,CUST21713,MER050093,HealthHub,Healthcare,Kochi,UPI,SBI,Android,3373.35,Success,,1157,0,0,8.43,1.0,0,32
TXN0004456,2025-07-27,2,CUST29847,MER100013,InvestPlus,Financial Services,Chennai,UPI,Yes Bank,Android,6618.29,Failed,UPI Limit Exceeded,2333,0,0,0.0,,0,54
TXN0004457,2026-02-03,3,CUST23288,MER080038,HomeKart,Retail,Bengaluru,Credit Card,IndusInd Bank,Web,3842.25,Failed,Invalid CVV,3572,0,0,0.0,,0,59
TXN0004458,2025-05-12,22,CUST11225,MER010052,QuickBite,Food & Delivery,Bengaluru,Credit Card,Kotak Mahindra Bank,Android,482.42,Success,,893,0,0,8.68,1.0,0,8
TXN0004459,2025-08-13,4,CUST36799,MER100079,LoanBridge,Financial Services,Bengaluru,Credit Card,IDFC First Bank,Web,3465.67,Success,,345,0,0,62.38,1.0,0,34
TXN0004460,2026-02-21,10,CUST35737,MER010118,FoodKart,Food & Delivery,Hyderabad,UPI,ICICI Bank,iOS,476.82,Success,,789,0,0,1.19,1.0,0,28
TXN0004461,2026-05-10,22,CUST30461,MER090094,PayBills,Utilities,Bengaluru,Wallet,Yes Bank,iOS,301.91,Success,,1312,0,0,4.23,1.0,0,33
TXN0004462,2025-02-13,16,CUST30458,MER030011,TripNest,Travel,Kochi,UPI,IndusInd Bank,Android,2714.62,Success,,889,0,0,6.79,1.0,0,25
TXN0004463,2025-01-20,2,CUST23677,MER060134,CloudDesk,SaaS,Hyderabad,Debit Card,HDFC Bank,Mobile Web,12921.26,Success,,574,0,0,129.21,1.0,1,40
TXN0004464,2025-07-09,2,CUST28831,MER020141,ShopSphere,E-commerce,Pune,Net Banking,Bank of Baroda,Mobile Web,367.0,Success,,849,0,0,4.4,1.0,0,38
TXN0004465,2026-05-01,17,CUST39446,MER040072,SkillBridge,Education,Bengaluru,UPI,Kotak Mahindra Bank,iOS,5849.14,Success,,1009,0,0,14.62,1.0,0,7
TXN0004466,2025-01-15,4,CUST19660,MER060007,WorkNest,SaaS,Delhi,Credit Card,Canara Bank,Mobile Web,5786.35,Failed,Invalid CVV,724,0,0,0.0,,0,25
TXN0004467,2025-03-09,6,CUST25100,MER020139,ClickZone,E-commerce,Pune,Debit Card,Axis Bank,iOS,4589.18,Success,,761,0,0,45.89,1.0,0,42
TXN0004468,2025-09-10,18,CUST28974,MER010122,FoodKart,Food & Delivery,Hyderabad,Credit Card,Kotak Mahindra Bank,Android,1482.88,Success,,1144,0,0,26.69,1.0,0,40
TXN0004469,2025-07-12,2,CUST30710,MER080015,DailyStore,Retail,Delhi,Debit Card,SBI,iOS,1804.83,Success,,1032,0,0,18.05,3.0,0,35
TXN0004470,2025-07-07,2,CUST10802,MER050066,Wellnest,Healthcare,Delhi,Debit Card,Bank of Baroda,Web,458.87,Failed,Card Declined,1300,0,0,0.0,,0,48
TXN0004471,2025-03-12,0,CUST22442,MER060048,TaskPilot,SaaS,Kolkata,UPI,Yes Bank,Mobile Web,1793.83,Success,,901,0,0,4.48,1.0,0,17
TXN0004472,2026-04-03,1,CUST12637,MER090138,PowerPay,Utilities,Bengaluru,Credit Card,Axis Bank,Android,907.76,Success,,802,0,0,16.34,1.0,0,34
TXN0004473,2025-02-09,0,CUST15062,MER010121,QuickBite,Food & Delivery,Hyderabad,UPI,ICICI Bank,Android,470.79,Success,,695,0,0,1.18,2.0,0,17
TXN0004474,2025-02-13,3,CUST23898,MER040099,SkillBridge,Education,Chennai,Debit Card,ICICI Bank,iOS,4332.14,Success,,489,0,0,43.32,1.0,0,32
TXN0004475,2025-01-31,2,CUST17315,MER020007,ClickZone,E-commerce,Bengaluru,UPI,SBI,Web,310.02,Success,,976,0,0,0.78,1.0,0,37
TXN0004476,2025-11-02,12,CUST29655,MER050032,Wellnest,Healthcare,Delhi,UPI,IndusInd Bank,Android,1120.84,Success,,667,0,0,2.8,1.0,0,42
TXN0004477,2025-07-20,0,CUST32287,MER020078,CartBee,E-commerce,Delhi,UPI,Kotak Mahindra Bank,Web,564.19,Success,,777,0,0,1.41,1.0,0,30
TXN0004478,2026-03-23,20,CUST20997,MER020018,ShopSphere,E-commerce,Ahmedabad,UPI,SBI,Web,981.58,Success,,939,0,0,2.45,1.0,0,48
TXN0004479,2025-11-22,18,CUST24989,MER060100,WorkNest,SaaS,Kochi,Credit Card,HDFC Bank,Android,1427.86,Failed,Card Declined,1963,0,0,0.0,,0,67
TXN0004480,2025-12-24,2,CUST32452,MER040021,Tutorly,Education,Kochi,Net Banking,Axis Bank,iOS,8164.97,Success,,1573,0,0,97.98,1.0,0,51
TXN0004481,2025-03-16,9,CUST15882,MER040007,LearnLoop,Education,Bengaluru,UPI,IndusInd Bank,Web,579.87,Success,,348,0,0,1.45,1.0,0,40
TXN0004482,2025-10-16,3,CUST26515,MER040046,SkillBridge,Education,Jaipur,UPI,Axis Bank,iOS,4183.81,Failed,Bank Server Timeout,1300,0,0,0.0,,0,25
TXN0004483,2025-07-26,3,CUST12957,MER080144,StyleStreet,Retail,Bengaluru,Debit Card,IDFC First Bank,Web,736.04,Success,,555,0,0,7.36,3.0,0,54
TXN0004484,2026-04-14,7,CUST17788,MER100069,LoanBridge,Financial Services,Bengaluru,Wallet,ICICI Bank,Android,3256.29,Success,,941,0,0,45.59,3.0,0,64
TXN0004485,2025-06-06,18,CUST11285,MER050118,MediPlus,Healthcare,Delhi,UPI,Canara Bank,iOS,1033.96,Success,,485,0,0,2.58,1.0,0,14
TXN0004486,2026-02-06,14,CUST30034,MER030014,RideGo,Travel,Delhi,UPI,Axis Bank,Android,6499.15,Success,,1177,0,0,16.25,2.0,0,49
TXN0004487,2026-05-17,16,CUST29785,MER090104,PowerPay,Utilities,Delhi,UPI,Bank of Baroda,iOS,660.18,Success,,754,0,0,1.65,1.0,0,13
TXN0004488,2025-06-16,23,CUST11979,MER040084,EduPrime,Education,Bengaluru,UPI,Bank of Baroda,Android,1862.08,Success,,822,0,0,4.66,3.0,0,36
TXN0004489,2025-05-31,5,CUST32799,MER090064,BillEase,Utilities,Delhi,Debit Card,Yes Bank,Android,389.44,Success,,744,0,0,3.89,1.0,0,53
TXN0004490,2026-01-23,15,CUST10689,MER020022,ShopSphere,E-commerce,Mumbai,UPI,IDFC First Bank,Android,5370.87,Success,,708,0,0,13.43,3.0,0,59
TXN0004491,2025-05-14,22,CUST32949,MER080029,UrbanBazaar,Retail,Pune,UPI,IndusInd Bank,Android,598.79,Success,,658,0,0,1.5,1.0,0,50
TXN0004492,2025-04-29,17,CUST22612,MER030055,FlyQuick,Travel,Hyderabad,UPI,HDFC Bank,Web,1173.31,Success,,915,0,0,2.93,1.0,0,29
TXN0004493,2026-02-19,5,CUST22811,MER080087,HomeKart,Retail,Ahmedabad,Net Banking,Canara Bank,Mobile Web,1381.13,Success,,509,0,0,16.57,1.0,0,31
TXN0004494,2026-01-08,10,CUST19999,MER040089,LearnLoop,Education,Chennai,Debit Card,IndusInd Bank,iOS,1191.08,Success,,461,0,0,11.91,1.0,0,55
TXN0004495,2025-11-07,7,CUST11979,MER020016,Trendora,E-commerce,Delhi,Net Banking,Axis Bank,Android,2733.01,Success,,1028,0,0,32.8,2.0,0,57
TXN0004496,2025-02-18,22,CUST35144,MER100126,FinServe,Financial Services,Delhi,UPI,ICICI Bank,Web,1242.33,Success,,560,0,0,3.11,2.0,0,46
TXN0004497,2026-05-18,4,CUST13452,MER020145,ShopSphere,E-commerce,Bengaluru,UPI,IDFC First Bank,Android,491.49,Success,,445,0,0,1.23,1.0,0,33
TXN0004498,2025-03-24,8,CUST38262,MER050034,HealthHub,Healthcare,Hyderabad,UPI,ICICI Bank,Android,1915.59,Failed,Bank Server Timeout,2989,0,0,0.0,,0,39
TXN0004499,2025-08-14,15,CUST28753,MER070074,GameHive,Gaming,Delhi,Debit Card,Yes Bank,Web,780.55,Success,,857,0,0,7.81,3.0,0,48
TXN0004500,2025-03-20,9,CUST36527,MER060081,BillStack,SaaS,Pune,Debit Card,Kotak Mahindra Bank,Web,1144.87,Success,,1047,0,0,11.45,2.0,0,44
TXN0004501,2025-10-11,12,CUST31059,MER010125,Snackzy,Food & Delivery,Mumbai,UPI,Canara Bank,Mobile Web,951.11,Success,,882,0,0,2.38,2.0,0,61
TXN0004502,2025-08-13,18,CUST17334,MER070142,ArcadePay,Gaming,Bengaluru,UPI,SBI,iOS,260.71,Success,,509,0,0,0.65,2.0,0,36
TXN0004503,2025-09-18,19,CUST29500,MER010041,DailyDine,Food & Delivery,Chennai,Credit Card,HDFC Bank,Android,583.59,Success,,787,0,0,10.5,1.0,0,28
TXN0004504,2025-02-11,8,CUST37095,MER020039,ShopSphere,E-commerce,Mumbai,Credit Card,Kotak Mahindra Bank,Mobile Web,1646.32,Success,,912,0,0,29.63,1.0,0,39
TXN0004505,2025-11-15,7,CUST34090,MER030071,FlyQuick,Travel,Delhi,Credit Card,IndusInd Bank,Android,3332.42,Success,,335,0,0,59.98,2.0,0,23
TXN0004506,2025-03-05,14,CUST39854,MER060009,BillStack,SaaS,Ahmedabad,Credit Card,Kotak Mahindra Bank,Android,1784.27,Success,,1040,0,0,32.12,1.0,0,34
TXN0004507,2026-05-30,3,CUST23444,MER010004,QuickBite,Food & Delivery,Bengaluru,Debit Card,IndusInd Bank,Android,467.55,Success,,365,0,0,4.68,1.0,0,16
TXN0004508,2026-05-02,18,CUST10648,MER030066,TripNest,Travel,Jaipur,UPI,Canara Bank,Android,4044.81,Success,,763,0,0,10.11,1.0,0,45
TXN0004509,2026-03-11,11,CUST34184,MER010066,FoodKart,Food & Delivery,Bengaluru,Credit Card,SBI,iOS,1400.13,Success,,857,0,0,25.2,3.0,0,31
TXN0004510,2025-06-20,8,CUST13427,MER020063,ClickZone,E-commerce,Kochi,UPI,HDFC Bank,Android,1405.15,Success,,692,0,0,3.51,2.0,0,48
TXN0004511,2025-05-04,5,CUST33177,MER090007,RechargePro,Utilities,Bengaluru,UPI,Axis Bank,iOS,405.13,Success,,150,0,0,1.01,2.0,0,25
TXN0004512,2025-12-13,2,CUST38810,MER060009,TaskPilot,SaaS,Bengaluru,Credit Card,IDFC First Bank,iOS,1388.85,Success,,899,0,0,25.0,1.0,0,11
TXN0004513,2025-01-01,22,CUST29292,MER050073,HealthHub,Healthcare,Bengaluru,Debit Card,SBI,Android,902.13,Success,,807,0,0,9.02,1.0,0,29
TXN0004514,2025-10-29,15,CUST11870,MER020020,ClickZone,E-commerce,Ahmedabad,Credit Card,IDFC First Bank,Web,1204.85,Success,,781,0,0,21.69,2.0,0,63
TXN0004515,2026-04-29,2,CUST27661,MER040102,SkillBridge,Education,Bengaluru,UPI,SBI,Android,5685.67,Success,,639,0,0,14.21,2.0,0,47
TXN0004516,2026-01-26,7,CUST12414,MER050060,ClinicKart,Healthcare,Chennai,Credit Card,ICICI Bank,Android,1098.08,Success,,1112,0,0,19.77,3.0,0,29
TXN0004517,2025-09-07,13,CUST12832,MER010024,DailyDine,Food & Delivery,Bengaluru,Net Banking,Kotak Mahindra Bank,Mobile Web,929.06,Success,,898,0,0,11.15,1.0,0,58
TXN0004518,2026-04-13,9,CUST26919,MER030106,RideGo,Travel,Hyderabad,Debit Card,Bank of Baroda,iOS,1981.05,Success,,773,0,0,19.81,1.0,0,40
TXN0004519,2025-01-10,3,CUST19505,MER060011,CRMFlow,SaaS,Ahmedabad,UPI,Axis Bank,iOS,3259.04,Success,,851,0,0,8.15,2.0,0,40
TXN0004520,2026-01-09,16,CUST30069,MER060079,WorkNest,SaaS,Jaipur,UPI,IDFC First Bank,Android,8206.09,Success,,150,0,0,20.52,1.0,0,35
TXN0004521,2025-06-29,11,CUST28681,MER010051,UrbanMeals,Food & Delivery,Mumbai,Net Banking,HDFC Bank,Android,787.32,Success,,919,0,0,9.45,2.0,0,35
TXN0004522,2025-07-22,6,CUST29524,MER050029,CarePoint,Healthcare,Chennai,Wallet,Kotak Mahindra Bank,iOS,918.74,Success,,177,0,0,12.86,1.0,0,53
TXN0004523,2025-03-08,4,CUST24670,MER060016,BillStack,SaaS,Delhi,UPI,Kotak Mahindra Bank,Mobile Web,4599.9,Success,,962,0,0,11.5,2.0,0,34
